title,title_key,category,upc,rating_stars,price_listing_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,stock_count,in_stock,review_count,description_words,detail_url
New Moon (Twilight #2),new moon twilight 2,Young Adult,6fa3ea52c8e31e06,4,12.86,12.86,12.86,0.0,2,True,0,175,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html
Life,life,Music,637e5a45062aa548,5,31.58,31.58,31.58,0.0,2,True,0,46,https://books.toscrape.com/catalogue/life_104/index.html
Kindle Paperwhite User's Guide,kindle paperwhite user s guide,Nonfiction,fb495f9f9015a772,3,34.0,34.0,34.0,0.0,2,True,0,4,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
H is for Hawk,h is for hawk,Nonfiction,b6d3f4f4ee1f6069,5,57.42,57.42,57.42,0.0,2,True,0,227,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
Girl Online On Tour (Girl Online #2),girl online on tour girl online 2,Young Adult,97b8f130d32e9f4e,1,53.47,53.47,53.47,0.0,2,True,0,156,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html
"Fruits Basket, Vol. 2 (Fruits Basket #2)",fruits basket vol 2 fruits basket 2,Sequential Art,c0db71f6bb14db11,5,11.64,11.64,11.64,0.0,2,True,0,147,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),diary of a minecraft zombie book 1 a scare of a dare an unofficial minecraft book,Childrens,d7b463918d3b8c39,4,52.88,52.88,52.88,0.0,2,True,0,198,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",y the last man vol 1 unmanned y the last man 1,Sequential Art,09d26b5f819c6a36,4,18.51,18.51,18.51,0.0,1,True,0,172,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
While You Were Mine,while you were mine,Historical Fiction,8ceb5c6aed2c5f8b,5,41.32,41.32,41.32,0.0,1,True,0,212,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html
Where Lightning Strikes (Bleeding Stars #3),where lightning strikes bleeding stars 3,Romance,def389ddfda6991b,3,39.77,39.77,39.77,0.0,1,True,0,259,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
When I'm Gone,when i m gone,Fiction,c5f91eb481427dc5,3,51.96,51.96,51.96,0.0,1,True,0,216,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
Ways of Seeing,ways of seeing,Art,66a4e422b212726a,5,39.51,39.51,39.51,0.0,1,True,0,276,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html
"Vampire Knight, Vol. 1 (Vampire Knight #1)",vampire knight vol 1 vampire knight 1,Paranormal,e7e87087b1a44711,1,15.4,15.4,15.4,0.0,1,True,0,180,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html
Vampire Girl (Vampire Girl #1),vampire girl vampire girl 1,Fantasy,dab5e75d1339706a,2,53.82,53.82,53.82,0.0,1,True,0,264,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
Twenty Love Poems and a Song of Despair,twenty love poems and a song of despair,Poetry,e63c3f25338baf9a,4,30.95,30.95,30.95,0.0,1,True,0,146,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html
Travels with Charley: In Search of America,travels with charley in search of america,Nonfiction,0268f149d014b389,5,57.82,57.82,57.82,0.0,1,True,0,314,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
Three Wishes (River of Time: California #1),three wishes river of time california 1,Science Fiction,460f97a346b44bac,2,44.18,44.18,44.18,0.0,1,True,0,218,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
This One Moment (Pushing Limits #1),this one moment pushing limits 1,Romance,d6d98d3508c30f57,1,48.71,48.71,48.71,0.0,1,True,0,286,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
The Zombie Room,the zombie room,Default,9c96cd1329fbd82d,5,19.69,19.69,19.69,0.0,1,True,0,257,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",the wicked the divine vol 1 the faust act the wicked the divine,Sequential Art,dac9d1e654fac737,2,36.52,36.52,36.52,0.0,1,True,0,132,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
The Tumor,the tumor,Nonfiction,6514add13c82b115,5,41.56,41.56,41.56,0.0,1,True,0,291,https://books.toscrape.com/catalogue/the-tumor_85/index.html
The Story of Hong Gildong,the story of hong gildong,Classics,32d035df92ab9080,4,43.19,43.19,43.19,0.0,1,True,0,217,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
The Silent Wife,the silent wife,Fiction,b78deb463531d078,5,12.34,12.34,12.34,0.0,1,True,0,224,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
The Silent Twin (Detective Jennifer Knight #3),the silent twin detective jennifer knight 3,Fantasy,9e9932ae1a7d0943,3,36.25,36.25,36.25,0.0,1,True,0,385,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
The Selfish Gene,the selfish gene,Science,6f2c0a9adbb2bca9,1,29.45,29.45,29.45,0.0,1,True,0,295,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
The Secret Healer,the secret healer,Historical Fiction,38f776ab9118aed7,3,34.56,34.56,34.56,0.0,1,True,0,222,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",the sandman vol 1 preludes and nocturnes the sandman volumes 1,Sequential Art,5faefdc861684eb1,3,54.12,54.12,54.12,0.0,1,True,0,387,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
The Republic,the republic,Add a comment,0ec9d2b018fb10d8,3,33.78,33.78,33.78,0.0,1,True,0,156,https://books.toscrape.com/catalogue/the-republic_78/index.html
The Odyssey,the odyssey,Add a comment,f0512adadffd2480,3,29.64,29.64,29.64,0.0,1,True,0,341,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),the no 1 ladies detective agency no 1 ladies detective agency 1,Mystery,b0913e67d38d5ed5,4,57.7,57.7,57.7,0.0,1,True,0,35,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
The Nicomachean Ethics,the nicomachean ethics,Philosophy,5c10b64db3e4f228,1,36.34,36.34,36.34,0.0,1,True,0,229,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
The Name of the Wind (The Kingkiller Chronicle #1),the name of the wind the kingkiller chronicle 1,Default,c8614adb1a90b027,3,50.59,50.59,50.59,0.0,1,True,0,182,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
The Mirror & the Maze (The Wrath and the Dawn #1.5),the mirror the maze the wrath and the dawn 1 5,Fantasy,c40b70e0f6d80189,1,29.38,29.38,29.38,0.0,1,True,0,154,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
The Little Prince,the little prince,Classics,1aeca7d078d57deb,2,45.42,45.42,45.42,0.0,1,True,0,130,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
The Light of the Fireflies,the light of the fireflies,Add a comment,04e43893e32f9d29,1,54.43,54.43,54.43,0.0,1,True,0,237,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
The Last Girl (The Dominion Trilogy #1),the last girl the dominion trilogy 1,Science Fiction,16c71736dae78764,2,36.26,36.26,36.26,0.0,1,True,0,255,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
The Iliad,the iliad,Add a comment,86d8bd7afa5b51b3,1,16.16,16.16,16.16,0.0,1,True,0,70,https://books.toscrape.com/catalogue/the-iliad_69/index.html
The Hook Up (Game On #1),the hook up game on 1,New Adult,6e473eff459e809f,5,36.29,36.29,36.29,0.0,1,True,0,293,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
The Haters,the haters,Young Adult,fff8a057a40c4a60,5,27.89,27.89,27.89,0.0,1,True,0,309,https://books.toscrape.com/catalogue/the-haters_67/index.html
The Girl You Lost,the girl you lost,Mystery,4280ac3eab57aa5d,5,12.29,12.29,12.29,0.0,1,True,0,561,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
The Girl In The Ice (DCI Erika Foster #1),the girl in the ice dci erika foster 1,Mystery,ee61197edb882599,3,15.85,15.85,15.85,0.0,1,True,0,311,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
The End of the Jesus Era (An Investigation #1),the end of the jesus era an investigation 1,Nonfiction,09659d1639a1f978,1,14.4,14.4,14.4,0.0,1,True,0,132,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
The Edge of Reason (Bridget Jones #2),the edge of reason bridget jones 2,Womens Fiction,29fc016c459aeb14,4,19.18,19.18,19.18,0.0,1,True,0,218,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
The Complete Maus (Maus #1-2),the complete maus maus 1 2,Sequential Art,3301af038a720587,3,10.64,10.64,10.64,0.0,1,True,0,152,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
The Communist Manifesto,the communist manifesto,Add a comment,18b4545a5ed15581,3,14.76,14.76,14.76,0.0,1,True,0,360,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
The Bhagavad Gita,the bhagavad gita,Religion,f3a0b8c835129558,3,57.49,57.49,57.49,0.0,1,True,0,161,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
The Bette Davis Club,the bette davis club,Fiction,dfb0849016bc122c,3,30.66,30.66,30.66,0.0,1,True,0,236,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
The Art of Not Breathing,the art of not breathing,Young Adult,5bc1fbccfbf2355c,4,40.83,40.83,40.83,0.0,1,True,0,139,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
Taking Shots (Assassins #1),taking shots assassins 1,Default,a7eef9d6795422c1,2,18.88,18.88,18.88,0.0,1,True,0,254,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
Starlark,starlark,Historical Fiction,e25164e5b3fe208b,3,25.83,25.83,25.83,0.0,1,True,0,271,https://books.toscrape.com/catalogue/starlark_56/index.html
"Skip Beat!, Vol. 01 (Skip Beat! #1)",skip beat vol 01 skip beat 1,Sequential Art,2ac720f76384c57e,3,42.12,42.12,42.12,0.0,1,True,0,64,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
Sister Sable (The Mad Queen #1),sister sable the mad queen 1,Fantasy,3a9a7c5895e82646,3,13.33,13.33,13.33,0.0,1,True,0,201,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
Shatter Me (Shatter Me #1),shatter me shatter me 1,Default,9ed7090d8fa690b0,1,42.4,42.4,42.4,0.0,1,True,0,244,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
Shameless,shameless,New Adult,c068c013d6921fea,3,58.35,58.35,58.35,0.0,1,True,0,266,https://books.toscrape.com/catalogue/shameless_52/index.html
Shadow Rites (Jane Yellowrock #10),shadow rites jane yellowrock 10,Fantasy,229cd6564bf0dce4,4,21.72,21.72,21.72,0.0,1,True,0,179,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
Settling the Score (The Summer Games #1),settling the score the summer games 1,Sports and Games,132adf7335bb384a,2,44.91,44.91,44.91,0.0,1,True,0,292,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
Sense and Sensibility,sense and sensibility,Classics,35e44170702139a4,1,37.46,37.46,37.46,0.0,1,True,0,212,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
"Saga, Volume 1 (Saga (Collected Editions) #1)",saga volume 1 saga collected editions 1,Sequential Art,4f64568dfefa3ce7,1,28.48,28.48,28.48,0.0,1,True,0,137,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
"Rhythm, Chord & Malykhin",rhythm chord malykhin,Romance,9efb397067eb7e8a,2,28.34,28.34,28.34,0.0,1,True,0,235,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",rat queens vol 1 sass sorcery rat queens collected editions 1 5,Sequential Art,3cdca3b4a93980f5,5,46.96,46.96,46.96,0.0,1,True,0,145,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
Paradise Lost (Paradise #1),paradise lost paradise 1,Default,849db7ab7f4a640c,1,24.96,24.96,24.96,0.0,1,True,0,211,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
"Paper Girls, Vol. 1 (Paper Girls #1-5)",paper girls vol 1 paper girls 1 5,Sequential Art,bcbcbcf0f6ed196f,4,21.71,21.71,21.71,0.0,1,True,0,44,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",ouran high school host club vol 1 ouran high school host club 1,Sequential Art,326825e02a198cf6,3,29.87,29.87,29.87,0.0,1,True,0,65,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
Origins (Alphas 0.5),origins alphas 0 5,Fantasy,8932e5c12f12ffed,1,28.99,28.99,28.99,0.0,1,True,0,218,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
One Second (Seven #7),one second seven 7,Fantasy,7ea31f38675b91c1,2,52.94,52.94,52.94,0.0,1,True,0,346,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
On the Road (Duluoz Legend),on the road duluoz legend,Default,9ff997ab15713e53,3,32.36,32.36,32.36,0.0,1,True,0,154,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
Old Records Never Die: One Man's Quest for His Vinyl and His Past,old records never die one man s quest for his vinyl and his past,Music,a1985630339f4b3d,2,55.66,55.66,55.66,0.0,1,True,0,335,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
Off Sides (Off #1),off sides off 1,New Adult,b6f1cfadc4dd79d4,5,39.45,39.45,39.45,0.0,1,True,0,306,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Of Mice and Men,of mice and men,Classics,39592d9d72e717c4,2,47.11,47.11,47.11,0.0,1,True,0,192,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
Myriad (Prentor #1),myriad prentor 1,Fantasy,63e20a0f98218a87,4,58.75,58.75,58.75,0.0,1,True,0,212,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
My Perfect Mistake (Over the Top #1),my perfect mistake over the top 1,Romance,fd78f89878479f56,2,38.92,38.92,38.92,0.0,1,True,0,200,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",ms marvel vol 1 no normal ms marvel 2014 2015 1,Sequential Art,35a60467893aa168,4,39.39,39.39,39.39,0.0,1,True,0,199,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
Meditations,meditations,Philosophy,4f19709e47883df5,2,25.89,25.89,25.89,0.0,1,True,0,188,https://books.toscrape.com/catalogue/meditations_33/index.html
Matilda,matilda,Childrens,1053fb7ee17a1f33,1,28.34,28.34,28.34,0.0,1,True,0,262,https://books.toscrape.com/catalogue/matilda_32/index.html
Lost Among the Living,lost among the living,Historical Fiction,d510567580c8be52,4,27.7,27.7,27.7,0.0,1,True,0,220,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
Lord of the Flies,lord of the flies,Add a comment,71a6471bbdac21d9,3,24.89,24.89,24.89,0.0,1,True,0,344,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
Listen to Me (Fusion #1),listen to me fusion 1,Romance,6e712ea24e77bd96,3,58.99,58.99,58.99,0.0,1,True,0,299,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
Kitchens of the Great Midwest,kitchens of the great midwest,Fiction,06f6a57a6d532844,5,57.2,57.2,57.2,0.0,1,True,0,376,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
Jane Eyre,jane eyre,Default,8d390a1fc3133d06,5,38.43,38.43,38.43,0.0,1,True,0,166,https://books.toscrape.com/catalogue/jane-eyre_27/index.html
Imperfect Harmony,imperfect harmony,Romance,f28f7299d38c0932,4,34.74,34.74,34.74,0.0,1,True,0,220,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
Icing (Aces Hockey #2),icing aces hockey 2,Sports and Games,3455b45888fb5053,4,40.44,40.44,40.44,0.0,1,True,0,261,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",hawkeye vol 1 my life as a weapon hawkeye 1,Sequential Art,6fe02600f322a0a9,3,45.24,45.24,45.24,0.0,1,True,0,180,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),having the barbarian s baby ice planet barbarians 7 5,Science Fiction,6717a70913b3db79,4,34.96,34.96,34.96,0.0,1,True,0,165,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
"Giant Days, Vol. 1 (Giant Days #1-4)",giant days vol 1 giant days 1 4,Sequential Art,eb0fe24bbc845ecc,4,56.76,56.76,56.76,0.0,1,True,0,123,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
"Fruits Basket, Vol. 1 (Fruits Basket #1)",fruits basket vol 1 fruits basket 1,Sequential Art,72e6fbf4f6382557,5,40.28,40.28,40.28,0.0,1,True,0,58,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
Frankenstein,frankenstein,Default,a492f49a3e2b6a71,2,38.0,38.0,38.0,0.0,1,True,0,237,https://books.toscrape.com/catalogue/frankenstein_20/index.html
